"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"6139","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,5,5,162,147,86,61
"6140","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,21,7,160,264,140,124
"6141","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,31,8,159,330,166,164
"6142","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,4,3,164,658,105,53
"6143","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,1,1,166,986,146,94
"6144","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,7,4,163,1319,167,161
"6145","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,12,5,162,227,123,104
"6146","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,39,11,156,305,157,148
"6147","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,9,7,160,334,167,167
"6148","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,7,5,162,844,128,78
"6149","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,4,2,165,1208,160,126
"6150","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,3,3,164,1334,167,166
"6151","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,16,6,161,264,139,125
"6152","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,13,6,161,328,164,164
"6153","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,14,6,161,334,167,167
"6154","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,7,4,163,1083,152,108
"6155","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,6,5,162,1295,164,160
"6156","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,5,4,163,1336,167,167
"6157","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,5,5,162,2,2,0
"6158","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,6,6,161,0,0,0
"6159","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,5,5,162,1,1,0
"6160","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,4,4,0
"6161","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,5,5,0
"6162","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,4,4,163,6,6,0
"6163","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,5,5,162,4,4,0
"6164","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,3,3,0
"6165","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"6166","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,16,16,0
"6167","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,14,13,0
"6168","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,3,3,164,26,25,0
"6169","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,9,9,158,8,8,0
"6170","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,4,4,163,18,18,0
"6171","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,35,32,3
"6172","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,34,29,0
"6173","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,47,41,0
"6174","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,103,80,0
"6175","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,8,8,159,23,22,1
"6176","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,5,5,162,41,40,1
"6177","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,13,12,155,79,70,9
"6178","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,69,58,0
"6179","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,126,92,0
"6180","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,317,148,0
"6181","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,6,6,161,34,31,3
"6182","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,83,73,10
"6183","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,10,10,157,167,129,38
"6184","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,4,4,163,141,96,0
"6185","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,283,148,0
"6186","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,668,166,1
"6187","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,5,5,162,74,63,11
"6188","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,7,7,160,153,113,40
"6189","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,264,159,105
"6190","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,280,143,0
"6191","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,578,165,0
"6192","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1064,167,24
"6193","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,7,6,161,133,106,27
"6194","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,4,4,163,239,151,88
"6195","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,6,6,161,313,167,146
"6196","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,465,160,0
"6197","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,876,167,6
"6198","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1274,167,114
"6199","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,2,2,165,164,128,36
"6200","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,9,9,158,300,166,134
"6201","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,8,8,159,331,167,164
"6202","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,649,166,1
"6203","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1141,167,45
"6204","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1332,167,163
"6205","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,6,6,161,257,158,99
"6206","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,8,8,159,325,166,159
"6207","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,333,167,166
"6208","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,930,167,9
"6209","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1279,167,121
"6210","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,0,0,167,1336,167,167
"6211","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,7,6,161,3,2,1
"6212","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,8,7,160,1,1,0
"6213","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,16,10,157,4,4,0
"6214","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,3,3,164,11,9,0
"6215","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,7,7,0
"6216","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,14,10,0
"6217","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,12,10,157,6,6,0
"6218","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,16,10,157,5,4,1
"6219","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,6,6,161,11,11,0
"6220","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,0,0,167,29,16,0
"6221","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,3,3,164,28,16,0
"6222","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,6,6,161,21,12,0
"6223","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,4,4,163,8,8,0
"6224","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,15,13,154,18,15,3
"6225","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,11,9,158,21,17,4
"6226","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,28,19,0
"6227","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,3,164,75,40,0
"6228","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,2,2,165,93,46,0
"6229","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,6,5,162,23,18,5
"6230","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,5,162,43,36,7
"6231","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,17,8,159,79,60,19
"6232","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,99,39,0
"6233","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,162,69,2
"6234","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,4,3,164,308,113,3
"6235","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,7,6,161,44,34,10
"6236","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,15,10,157,88,64,24
"6237","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,10,9,158,169,116,53
"6238","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,147,72,0
"6239","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,324,107,3
"6240","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,731,156,17
"6241","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,6,4,163,97,70,27
"6242","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,7,5,162,153,104,49
"6243","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,5,3,164,261,148,113
"6244","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,5,4,163,301,98,2
"6245","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,654,144,15
"6246","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,0,0,167,1084,164,71
"6247","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,16,12,155,111,79,32
"6248","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,6,3,164,252,144,108
"6249","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,13,8,159,321,164,157
"6250","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,468,128,6
"6251","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,923,159,42
"6252","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,2,2,165,1283,167,138
"6253","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,11,9,158,195,125,70
"6254","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,7,6,161,290,157,133
"6255","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,4,3,164,332,167,165
"6256","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,2,1,166,742,151,23
"6257","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1178,167,94
"6258","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1333,167,164
"6259","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,11,7,160,247,142,105
"6260","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,7,6,161,322,167,155
"6261","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,12,12,155,334,167,167
"6262","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,954,161,53
"6263","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,0,0,167,1298,167,149
"6264","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"6265","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,13,9,158,0,0,0
"6266","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,26,8,159,5,4,1
"6267","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,22,6,161,3,2,1
"6268","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,13,6,0
"6269","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,1,1,166,14,6,0
"6270","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,3,2,165,14,5,0
"6271","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,23,7,160,9,7,2
"6272","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,14,4,163,13,9,4
"6273","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,4,1,166,12,9,3
"6274","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,1,1,166,49,13,0
"6275","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,4,2,165,61,16,3
"6276","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,3,2,165,51,13,2
"6277","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,14,3,164,14,9,5
"6278","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,6,4,163,23,15,8
"6279","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,14,9,158,39,29,10
"6280","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,74,19,2
"6281","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,1,166,90,21,3
"6282","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,6,4,163,181,41,8
"6283","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,18,5,162,28,17,11
"6284","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,6,5,162,47,29,18
"6285","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,9,5,162,106,62,44
"6286","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,4,2,165,95,24,6
"6287","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,3,3,164,201,44,10
"6288","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,8,7,160,389,80,27
"6289","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,19,6,161,61,36,25
"6290","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,17,3,164,116,70,46
"6291","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,12,5,162,211,118,93
"6292","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,6,5,162,241,53,11
"6293","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,4,3,164,455,79,34
"6294","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,6,4,163,859,132,74
"6295","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,12,5,162,112,63,49
"6296","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,12,5,162,189,108,81
"6297","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,17,6,161,291,153,138
"6298","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,5,3,164,309,67,16
"6299","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,6,4,163,653,115,53
"6300","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,4,2,165,1157,159,126
"6301","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,2,1,166,173,100,73
"6302","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,18,7,160,264,139,125
"6303","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,22,6,161,323,163,160
"6304","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,4,2,165,530,93,38
"6305","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,7,5,162,1034,148,105
"6306","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,11,7,160,1311,167,159
"6307","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,16,5,162,225,124,101
"6308","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,16,6,161,315,161,154
"6309","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,19,7,160,334,167,167
"6310","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,7,4,163,828,129,74
"6311","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,0,0,167,1200,162,127
"6312","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,4,3,164,1332,167,165
"6313","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,16,6,161,275,143,132
"6314","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,2,2,165,328,166,162
"6315","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,5,4,163,334,167,167
"6316","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1073,150,103
"6317","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1315,167,156
"6318","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,6,4,163,1336,167,167
"6319","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,5,5,162,3,3,0
"6320","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,10,10,157,0,0,0
"6321","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,9,8,159,1,1,0
"6322","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,4,4,0
"6323","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,3,3,0
"6324","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,8,8,0
"6325","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,4,4,163,2,2,0
"6326","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,6,6,161,1,1,0
"6327","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,6,5,162,8,8,0
"6328","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,12,11,0
"6329","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,25,22,0
"6330","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,22,20,0
"6331","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,7,7,0
"6332","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,4,4,163,9,9,0
"6333","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,4,4,163,25,24,1
"6334","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,0,0,167,25,25,0
"6335","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,60,55,0
"6336","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,101,79,0
"6337","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,8,8,159,13,13,0
"6338","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,7,7,160,31,31,0
"6339","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,79,64,15
"6340","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,68,56,0
"6341","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,126,87,0
"6342","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,308,152,0
"6343","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,39,38,1
"6344","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,1,1,166,91,80,11
"6345","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,10,10,157,164,123,41
"6346","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,139,99,0
"6347","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,0,0,167,285,142,0
"6348","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,677,164,0
"6349","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,10,10,157,70,62,8
"6350","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,150,115,35
"6351","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,10,9,158,281,164,117
"6352","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,3,3,164,273,146,0
"6353","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,575,166,0
"6354","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1085,167,33
"6355","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,10,10,157,111,89,22
"6356","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,237,155,82
"6357","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,5,5,162,322,167,155
"6358","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,457,161,0
"6359","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,899,167,9
"6360","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1273,167,112
"6361","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,200,139,61
"6362","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,299,166,133
"6363","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,332,167,165
"6364","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,707,167,2
"6365","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1178,167,61
"6366","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,2,2,165,1326,167,157
"6367","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,7,7,160,254,156,98
"6368","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,2,2,165,326,167,159
"6369","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,9,9,158,334,167,167
"6370","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,919,167,9
"6371","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1286,167,122
"6372","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1335,167,166
"6373","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,6,6,161,0,0,0
"6374","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,6,6,161,3,3,0
"6375","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,6,161,2,2,0
"6376","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,12,9,0
"6377","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,6,6,161,14,11,0
"6378","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,8,6,0
"6379","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,18,9,158,8,8,0
"6380","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,4,163,8,6,2
"6381","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,5,5,162,3,3,0
"6382","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,2,2,165,27,17,0
"6383","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,4,4,163,20,15,0
"6384","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,3,3,164,17,16,0
"6385","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,5,4,163,8,8,0
"6386","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,3,3,164,10,10,0
"6387","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,7,5,162,36,27,9
"6388","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,0,0,167,32,18,0
"6389","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,0,0,167,66,34,0
"6390","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,3,2,165,94,49,0
"6391","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,8,7,160,27,22,5
"6392","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,8,7,160,39,34,5
"6393","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,9,7,160,96,73,23
"6394","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,91,48,0
"6395","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,187,70,2
"6396","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,334,104,4
"6397","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,3,3,164,47,38,9
"6398","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,7,7,160,90,66,24
"6399","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,13,11,156,182,117,65
"6400","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,145,65,0
"6401","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,5,5,162,364,107,5
"6402","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,4,4,163,754,155,32
"6403","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,3,3,164,89,66,23
"6404","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,8,7,160,159,111,48
"6405","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,6,5,162,276,153,123
"6406","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,307,98,3
"6407","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,0,0,167,619,148,12
"6408","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,0,0,167,1079,166,77
"6409","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,10,7,160,132,93,39
"6410","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,7,7,160,241,144,97
"6411","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,9,8,159,328,167,161
"6412","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,491,133,6
"6413","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,959,161,55
"6414","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1289,167,140
"6415","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,2,2,165,165,110,55
"6416","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,8,8,159,297,161,136
"6417","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,4,4,163,334,167,167
"6418","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,758,153,25
"6419","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,4,4,163,1196,166,104
"6420","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1330,167,163
"6421","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,10,7,160,251,146,105
"6422","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,13,9,158,325,166,159
"6423","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,7,160,334,167,167
"6424","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,983,162,58
"6425","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1281,167,136
"6426","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,4,3,164,1336,167,167
"6427","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,2,2,165,4,3,1
"6428","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,17,6,161,5,4,1
"6429","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,30,7,160,4,2,2
"6430","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,9,6,161,37,9,1
"6431","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,10,6,161,37,10,0
"6432","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,13,5,1
"6433","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,26,8,159,7,5,2
"6434","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,13,3,164,6,4,2
"6435","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,23,5,162,9,6,3
"6436","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,3,3,164,33,10,1
"6437","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,1,1,166,19,6,0
"6438","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,2,2,165,37,9,1
